2019/11/12 00:48,25.784417605266206,53.75763296093813,1131.589484028411
2019/11/12 00:49,25.80955725184176,53.99971812776936,1131.2620406955075
2019/11/12 00:53,25.814585182029987,54.06552396205197,1131.2646532992085
2019/11/12 00:53,25.794473463023316,54.04681420451673,1014.4231765497847
2019/11/12 00:54,25.849780701496638,54.00996561697155,1014.4259136448355
2019/11/12 13:26,21.79233404729166,59.66920533411152,1018.1775164306762
2019/11/12 13:27,21.787306349934077,58.646971423398526,1018.1696141293894
2019/11/12 13:28,21.752112476580077,56.991203114567604,1018.1142988369364
2019/11/12 13:33,21.822500237548958,58.533268109429095,1018.114229030318
2019/11/12 13:36,22.23980027772486,57.79106158851844,1018.1332038417772
2019/11/12 13:37,21.98338676253916,57.55886577277629,1018.2286822239162
2019/11/12 14:08,22.662130070570857,55.548910778081336,1018.5751100450781
2019/11/12 14:09,22.7325185690308,56.19404877146092,1018.6302747175
2019/11/12 14:09,22.81799039384932,57.01913600347968,1018.7368499793106
2019/11/12 14:09,23.054295288422146,55.32762076182216,1018.803141364963
2019/11/12 14:10,22.81799039384932,55.29307887250924,1018.7922883765794
2019/11/12 14:10,22.81799039384932,55.29307887250924,1018.7922883765794
2019/11/12 14:10,22.81799039384932,55.29307887250924,1018.7922883765794
2019/11/12 14:10,22.83307366578374,56.282168783803485,1018.6219501583448
2019/11/12 14:11,22.86826797715039,55.6230184842845,1018.677241463283
2019/11/12 14:11,22.843129181861876,55.69543047348621,1018.6377475307771
2019/11/12 14:11,22.878323497303064,56.02350992266843,1018.7207610239047
2019/11/12 14:12,22.873295737081207,55.66680547842513,1018.6574187917166
2019/11/12 14:13,23.39115656875656,56.595232726650494,1018.5278255620711
2019/11/12 14:14,22.4006875757128,59.4326858671435,743.7738661887944
2019/11/12 14:14,23.190045199455927,54.896156669795666,1018.4894406578696
2019/11/12 14:16,23.290600825898583,54.362848954387644,1018.4531704426623
2019/11/12 14:17,23.270489691296824,54.317194058371314,1018.4493330482454
2019/11/12 14:18,23.285573041811585,54.264994145311,1018.5562339220693
2019/11/12 14:20,23.642546435218538,55.31909839408641,1018.339704044508
2019/11/12 14:20,23.642546435218538,54.075658804504265,1018.4229686119049
2019/11/12 14:23,23.939187413477338,53.07234667616546,1018.3332485504175
2019/11/12 14:24,23.99952129574958,53.8318211539187,1018.594535839911
2019/11/12 14:25,23.994493470626185,53.71756682750574,1018.5866456470415
2019/11/12 14:26,23.9291317705065,53.10904503427715,1018.56737801921
2019/11/12 14:27,23.92410394945764,53.08138955237023,1018.6150220734135
2019/11/12 14:28,23.888909210264682,53.5426174743083,1018.5597864097954
2019/11/12 14:29,23.888909210264682,53.23417113154001,1018.5042550250212
2019/11/12 14:30,23.833603220345687,53.13021985257933,1018.5285168186928
